Ticket ID,Customer Query,Summary,Assigned Department,Action Type,Priority,Sentiment,Timestamp,Resolution_Steps,Complexity_Score,Resolution_Time_Actual
T17278,The technical issue I reported yesterday has been completely fixed! Thank you for the excellent support and quick response.,The technical issue I reported yesterday has been completely fixed! Thank you for the excellent supp...,Technical Support,Resolve at L1,Medium,Positive,28-02-2024 11:24,Sent detailed steps for clearing cache and cookies. Advised customer to restart application.,4.12,25
T17279,Do you offer services in the Berlin region or only nationally? I am checking availability.,Do you offer services in the Berlin region or only nationally? I am checking availability.,General Queries,Resolve at L1,Medium,Neutral,18-05-2024 08:56,Provided link to pricing page. Confirmed service availability in their city.,4.12,19
T17280,I demand to know why my promotional discount was not applied to my last bill. This is a recurring issue.,I demand to know why my promotional discount was not applied to my last bill. This is a recurring is...,Billing,Resolve at L1,Medium,Negative,27-06-2024 05:57,Updated credit card details on file. Confirmed next payment date. Closed issue.,7,25
T17281,I want to cancel my subscription immediately. I've had a terrible experience with your service and customer care.,I want to cancel my subscription immediately. I've had a terrible experience with your service and c...,Account Management,Resolve at L1,Low,Negative,30-03-2024 21:38,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,5.62,18
T17282,What are your general customer support operating hours? I need to know when I can call.,What are your general customer support operating hours? I need to know when I can call.,General Queries,Resolve at L1,Low,Neutral,04-07-2024 14:00,Answered question about operating hours. Closed ticket.,4.12,15
T17283,"I'd like to upgrade to the premium package starting today, please proceed with the necessary account changes now.","I'd like to upgrade to the premium package starting today, please proceed with the necessary account...",Account Management,Resolve at L1,Medium,Positive,11-06-2024 18:12,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,34
T17284,"My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon as possible.","My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon a...",Billing,Resolve at L1,Low,Negative,02-09-2024 22:42,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,5.62,16
T17285,I demand to know why my promotional discount was not applied to my last bill. This is a recurring issue.,I demand to know why my promotional discount was not applied to my last bill. This is a recurring is...,Billing,Resolve at L1,Low,Negative,11-05-2024 16:17,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,5.62,34
T17286,I was overcharged by $457 this month. I need a refund immediately.,I was overcharged by $457 this month. I need a refund immediately.,Billing,Follow-Up,Medium,Negative,07-07-2024 09:41,Awaiting confirmation of address change from validation team. Contact customer for documentation.,5.62,72
T17287,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,I cannot find the 'export data' option in the mobile application's menu. Can you guide me?,App Support,Resolve at L1,Medium,Neutral,23-05-2024 22:11,Provided link to FAQ on error code 403. Suggested reinstallation of the mobile application.,4.12,28
T17288,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Follow-Up,Low,Positive,26-04-2024 02:09,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,78
T17289,"I am constantly getting a 'server connection failed' error. Your product is unusable, please fix this permanently.","I am constantly getting a 'server connection failed' error. Your product is unusable, please fix thi...",Technical Support,Escalate,Medium,Negative,07-03-2024 09:14,Escalate to Development: Confirmed system bug is affecting multiple customers. Requires code fix ASAP.,5.62,144
T17290,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Resolve at L1,Low,Positive,03-01-2024 05:52,Provided link to pricing page. Confirmed service availability in their city.,4.12,21
T17291,"My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon as possible.","My payment keeps failing, and I have late fees now. This is unacceptable and must be fixed as soon a...",Billing,Resolve at L1,Medium,Negative,16-08-2024 21:49,Verified payment history; confirmed single charge was correct. Sent customer the payment confirmation receipt.,5.62,18
T17292,I need to pause my subscription for three months due to travel. What is the procedure for this request?,I need to pause my subscription for three months due to travel. What is the procedure for this reque...,Account Management,Resolve at L1,High,Neutral,05-06-2024 09:35,Successfully downgraded plan to Basic tier. Confirmed data retention policy with customer.,4.12,30
T17293,"My internet has been down for over 5 hours. This is unacceptable service, especially since I work from home and rely on it.","My internet has been down for over 5 hours. This is unacceptable service, especially since I work fr...",Technical Support,Follow-Up,High,Negative,07-05-2024 06:37,Ran remote diagnostic on connection status. Found intermittent signal loss; scheduled Tier 2 engineer callback.,5.62,84
T17294,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Can you clarify the tax breakdown on my last payment? It seems unusually high.,Billing,Follow-Up,Low,Neutral,25-06-2024 04:42,Awaiting confirmation of address change from validation team. Contact customer for documentation.,4.12,78
T17295,"I'm interested in your Pro services, can you send me a detailed quote and service agreement?","I'm interested in your Pro services, can you send me a detailed quote and service agreement?",General Queries,Follow-Up,Low,Positive,25-12-2024 17:49,Forwarded pre-sales inquiry to a sales representative. Set internal follow-up to ensure contact.,4.12,75
